ZAMAN,KAYNAK,ANA_0_DURUM,ANA_1_IRT,ANA_2_HIZ,ANA_3_SIC,ANA_4_NEM,ANA_5_EN,ANA_6_BOY,ANA_7_PITCH,ANA_8_ROLL,ANA_9_YAW,ANA_10_BASMS,ANA_11_BASBMP,ANA_12_BASTOP,ANA_13,ANA_14,ANA_15,ANA_16,ANA_17,ANA_18,ANA_19,ANA_20_IVMEX,ANA_21_IVMEY,ANA_22_IVMEZ,ANA_23,ANA_24,ANA_25,ANA_26,GOREV_0_DURUM,GOREV_1_EN,GOREV_2_BOY,GOREV_3_IVMEX,GOREV_4_IVMEY,GOREV_5_IVMEZ,GOREV_6_FILTREX,GOREV_7_FILTREY,GOREV_8_FILTREZ
"06:33:36.821","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-129.98","14.72","11.75","-52.14","0.000000","0.000000","",""
"06:33:36.990","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","-130.07","14.64","11.97","-52.18","0.000000","0.000000","",""
"06:33:37.169","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.69","-130.16","14.66","11.98","-52.21","0.000000","0.000000","",""
"06:33:37.327","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.68","-130.24","14.72","11.87","-52.25","0.000000","0.000000","",""
"06:33:37.489","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.37","18.67","-130.33","14.59","11.76","-52.29","0.000000","0.000000","",""
"06:33:37.662","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-130.42","14.57","11.91","-52.32","0.000000","0.000000","",""
"06:33:37.826","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-130.50","14.71","11.83","-52.36","0.000000","0.000000","",""
"06:33:37.993","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-130.59","14.69","11.92","-52.40","0.000000","0.000000","",""
"06:33:38.168","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.66","-130.68","14.62","11.88","-52.43","0.000000","0.000000","",""
"06:33:38.329","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.66","-130.76","14.78","11.94","-52.47","0.000000","0.000000","",""
"06:33:38.497","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","-130.85","14.67","11.85","-52.50","0.000000","0.000000","",""
"06:33:38.668","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.67","-130.94","14.71","11.79","-52.54","0.000000","0.000000","",""
"06:33:38.836","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","-131.02","14.60","11.93","-52.58","0.000000","0.000000","",""
"06:33:39.001","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.66","-131.11","14.55","12.02","-52.62","0.000000","0.000000","",""
"06:33:39.169","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","-131.20","14.76","11.86","-52.65","0.000000","0.000000","",""
"06:33:39.337","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","-131.28","14.71","11.97","-52.69","0.000000","0.000000","",""
"06:33:39.519","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-131.37","14.70","11.85","-52.73","0.000000","0.000000","",""
"06:33:39.673","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-131.45","14.61","11.82","-52.77","0.000000","0.000000","",""
"06:33:39.908","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.64","-131.54","14.64","11.90","-52.81","0.000000","0.000000","",""
"06:33:40.009","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-131.62","14.73","11.89","-52.84","0.000000","0.000000","",""
"06:33:40.196","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-131.71","14.73","12.07","-52.87","0.000000","0.000000","",""
"06:33:40.351","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.65","-131.79","14.67","11.82","-52.91","0.000000","0.000000","",""
"06:33:40.512","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.66","-131.88","14.66","11.88","-52.95","0.000000","0.000000","",""
"06:33:40.685","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.65","-131.97","14.69","11.88","-52.99","0.000000","0.000000","",""
"06:33:40.882","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.31","18.63","-132.06","14.62","11.87","-53.03","0.000000","0.000000","",""
"06:33:41.020","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.68","-132.14","14.63","11.90","-53.07","0.000000","0.000000","",""
"06:33:41.190","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-132.23","14.74","12.00","-53.11","0.000000","0.000000","",""
"06:33:41.352","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.69","-132.31","14.74","11.77","-53.14","0.000000","0.000000","",""
"06:33:41.525","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-132.40","14.65","11.83","-53.18","0.000000","0.000000","",""
"06:33:41.692","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","-132.48","14.66","11.86","-53.21","0.000000","0.000000","",""
"06:33:41.857","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","-132.57","14.71","11.91","-53.25","0.000000","0.000000","",""
"06:33:42.024","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","-132.65","14.71","11.93","-53.29","0.000000","0.000000","",""
"06:33:42.195","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-132.74","14.71","11.85","-53.32","0.000000","0.000000","",""
"06:33:42.361","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","-132.82","14.71","11.83","-53.36","0.000000","0.000000","",""
"06:33:42.528","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","-132.91","14.71","11.86","-53.40","0.000000","0.000000","",""
"06:33:42.709","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","-133.00","14.71","11.76","-53.44","0.000000","0.000000","",""
"06:33:42.870","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.72","-133.08","14.71","11.82","-53.47","0.000000","0.000000","",""
"06:33:43.034","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","-133.17","14.74","11.79","-53.51","0.000000","0.000000","",""
"06:33:43.199","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.66","-133.26","14.76","11.88","-53.55","0.000000","0.000000","",""
"06:33:43.383","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-133.34","14.82","11.97","-53.58","0.000000","0.000000","",""
"06:33:43.535","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-133.43","14.69","11.89","-53.62","0.000000","0.000000","",""
"06:33:43.709","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-133.51","14.73","11.94","-53.65","0.000000","0.000000","",""
"06:33:43.871","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","-133.60","14.63","11.89","-53.69","0.000000","0.000000","",""
"06:33:44.043","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.69","-133.68","14.59","11.97","-53.73","0.000000","0.000000","",""
"06:33:44.214","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.69","-133.77","14.57","11.82","-53.76","0.000000","0.000000","",""
"06:33:44.375","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.70","-133.85","14.61","11.75","-53.80","0.000000","0.000000","",""
"06:33:44.543","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.71","-133.94","14.61","11.85","-53.84","0.000000","0.000000","",""
"06:33:44.715","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","-134.02","14.63","11.79","-53.87","0.000000","0.000000","",""
"06:33:44.879","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.67","-134.11","14.83","12.00","-53.91","0.000000","0.000000","",""
"06:33:45.060","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.68","-134.19","14.75","11.82","-53.95","0.000000","0.000000","",""
"06:33:45.233","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.72","-134.28","14.71","11.64","-53.99","0.000000","0.000000","",""
"06:33:45.388","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-134.36","14.62","11.86","-54.03","0.000000","0.000000","",""
"06:33:45.562","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","-134.45","14.71","11.91","-54.07","0.000000","0.000000","",""
"06:33:45.724","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.72","-134.53","14.72","11.91","-54.10","0.000000","0.000000","",""
"06:33:45.892","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.70","-134.62","14.53","11.87","-54.14","0.000000","0.000000","",""
"06:33:46.054","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-134.70","14.66","11.99","-54.18","0.000000","0.000000","",""
"06:33:46.227","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.64","-134.79","14.76","11.90","-54.22","0.000000","0.000000","",""
"06:33:46.390","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.67","-134.88","14.68","11.89","-54.25","0.000000","0.000000","",""
"06:33:46.563","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.68","-134.96","14.71","11.80","-54.29","0.000000","0.000000","",""
"06:33:46.727","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.66","-135.05","14.82","11.93","-54.32","0.000000","0.000000","",""
"06:33:46.897","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","-135.13","14.63","11.89","-54.36","0.000000","0.000000","",""
"06:33:47.061","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","-135.22","14.74","11.88","-54.40","0.000000","0.000000","",""
"06:33:47.230","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.69","-135.30","14.52","12.00","-54.43","0.000000","0.000000","",""
"06:33:47.398","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.32","18.66","-135.39","14.69","11.92","-54.47","0.000000","0.000000","",""
"06:33:47.566","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","-135.47","14.69","11.88","-54.51","0.000000","0.000000","",""
"06:33:47.767","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.67","-135.56","14.71","11.95","-54.54","0.000000","0.000000","",""
"06:33:47.901","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-135.65","14.57","11.92","-54.58","0.000000","0.000000","",""
"06:33:48.089","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.33","18.70","-135.73","14.82","11.71","-54.62","0.000000","0.000000","",""
"06:33:48.237","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.36","18.68","-135.82","14.60","11.98","-54.66","0.000000","0.000000","",""
"06:33:48.405","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.68","-135.90","14.60","11.70","-54.69","0.000000","0.000000","",""
"06:33:48.573","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.66","-135.99","14.60","11.94","-54.73","0.000000","0.000000","",""
"06:33:48.747","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.68","-136.08","14.93","11.83","-54.76","0.000000","0.000000","",""
"06:33:48.922","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.68","-136.16","14.57","11.76","-54.80","0.000000","0.000000","",""
"06:33:49.084","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.70","-136.25","14.71","11.86","-54.84","0.000000","0.000000","",""
"06:33:49.253","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.35","18.69","-136.34","14.67","11.92","-54.88","0.000000","0.000000","",""
"06:33:49.416","GOREV","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.34","18.69","-136.42","14.59","11.94","-54.91","0.000000","0.000000","",""
